,hex_id_9,dist_supermercados,dist_farmacias,dist_hospitales,pobtot,pobmas,centroid_coords,lat,lon,dist_promedio,min_farmacias,min_supermercados,min_hospitales
97,89498ea8eb3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1427969201129 21.71225284632946),21.71225284632946,-102.14279692011287,0.0,0.0,0.0,0.0
98,89498e36b5bffff,412.5443333333333,1013.2673333333333,2115.657333333333,0.0,0.0,POINT (-102.2947431492078 21.95986575989661),21.959865759896612,-102.29474314920785,1180.4896666666666,17.370991982536445,7.0724714702873825,36.26986222306034
99,894988d1b6fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5351200590253 21.89706236435837),21.897062364358366,-102.53512005902527,0.0,0.0,0.0,0.0
100,894988d82dbffff,5106.253,5274.798,8366.995,0.0,0.0,POINT (-102.3744161540104 21.87414672583014),21.874146725830137,-102.3744161540104,6249.348666666666,90.42872572045738,87.5392672849771,143.4399375975039
101,894988c94afffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3324635631982 22.02518837122329),22.02518837122329,-102.3324635631982,0.0,0.0,0.0,0.0
102,894988c84a7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4037082041162 22.01782007957021),22.01782007957021,-102.40370820411621,0.0,0.0,0.0,0.0
103,89498ea5833ffff,10458.971,16131.061,20547.766,0.0,0.0,POINT (-102.4018277835944 21.76825271574114),21.768252715741138,-102.40182778359441,15712.599333333334,276.54353602715537,179.3038178670004,352.26150760316125
104,894988db407ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.37282737013 21.80005322056763),21.800053220567627,-102.37282737012997,0.0,0.0,0.0,0.0
105,89498e27623ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.169483640468 22.0517231681233),22.0517231681233,-102.16948364046796,0.0,0.0,0.0,0.0
106,894988d8e97ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4322289092437 21.90167510006917),21.90167510006917,-102.43222890924373,0.0,0.0,0.0,0.0
107,894988d81abffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4336954533096 21.8880455980295),21.888045598029496,-102.4336954533096,0.0,0.0,0.0,0.0
108,89498ea510fffff,9303.159,16083.106,19391.954,0.0,0.0,POINT (-102.3772010731196 21.72994143383935),21.729941433839347,-102.37720107311956,14926.072999999999,275.7214174281257,159.48910527849685,332.44679501465777
109,894988da927ffff,5277.436888888889,18326.582888888886,21331.252888888892,0.0,0.0,POINT (-102.5037848783476 21.89084311552274),21.890843115522742,-102.50378487834759,14978.424222222224,314.18255968333966,90.47396562529168,365.69324868232826
110,89498ea8dabffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1833348126633 21.7210881961594),21.721088196159403,-102.18333481266335,0.0,0.0,0.0,0.0
111,89498e35533ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2037939474417 21.94304190199431),21.943041901994313,-102.20379394744165,0.0,0.0,0.0,0.0
112,89498ea405bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4117792889839 21.70551750785237),21.705517507852367,-102.41177928898388,0.0,0.0,0.0,0.0
113,89498e35127ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2037939681835 21.97228016016743),21.97228016016743,-102.20379396818355,0.0,0.0,0.0,0.0
114,89498e35143ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1855321080771 21.96374263181957),21.963742631819567,-102.1855321080771,0.0,0.0,0.0,0.0
115,89498ea5b4bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3802624346296 21.7904004407193),21.7904004407193,-102.38026243462961,0.0,0.0,0.0,0.0
116,894988d80b3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4165185033605 21.86931254973916),21.869312549739156,-102.4165185033605,0.0,0.0,0.0,0.0
117,89498eac537ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2927481027466 21.77223155239093),21.772231552390927,-102.29274810274664,0.0,0.0,0.0,0.0
118,894988d9ba3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3849638653539 21.95421268323037),21.954212683230367,-102.38496386535387,0.0,0.0,0.0,0.0
119,894988da64bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4011388368297 21.80430460382883),21.80430460382883,-102.40113883682974,0.0,0.0,0.0,0.0
120,894988d9d2bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4035705822554 21.93007631773719),21.930076317737186,-102.4035705822554,0.0,0.0,0.0,0.0
121,894988d3443ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5242577445909 21.72926648304081),21.72926648304081,-102.5242577445909,0.0,0.0,0.0,0.0
122,89498e36edbffff,207.2574444444444,1005.7142222222224,2834.9978888888895,1319.0928283325138,635.9017806197737,POINT (-102.2805495268089 21.9138669504194),21.9138669504194,-102.28054952680888,1349.3231851851854,17.241504898291172,3.55312688698024,48.60190788583925
123,89498eae043ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2793162936366 21.71944064023743),21.719440640237426,-102.27931629363663,0.0,0.0,0.0,0.0
124,89498e266afffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2410889270677 22.0410230974299),22.041023097429903,-102.2410889270677,0.0,0.0,0.0,0.0
125,89498eac8d7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2972493939471 21.81906486551681),21.81906486551681,-102.29724939394706,0.0,0.0,0.0,0.0
126,894988dab77ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4709931200656 21.89824914134942),21.898249141349417,-102.47099312006564,0.0,0.0,0.0,0.0
127,894988d9853ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3685244861007 21.92865803726005),21.928658037260046,-102.36852448610065,0.0,0.0,0.0,0.0
128,89498eacaabffff,698.9013333333332,1886.4626666666666,979.1753333333332,8.674528301886792,3.962264150943396,POINT (-102.2823661728123 21.83836044891103),21.838360448911025,-102.2823661728123,1188.1797777777776,32.34065362614504,11.981644980084916,16.786534318515596
129,89498ea460fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4032045148498 21.69615546365443),21.696155463654435,-102.40320451484982,0.0,0.0,0.0,0.0
130,894988c153bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5110650799741 21.97234121122072),21.972341211220716,-102.51106507997409,0.0,0.0,0.0,0.0
131,894988c24c7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5813216076596 21.88394639775204),21.883946397752037,-102.58132160765958,0.0,0.0,0.0,0.0
132,89498ea0937ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3473697847393 21.68084854439397),21.68084854439397,-102.34736978473929,0.0,0.0,0.0,0.0
133,89498e35b07ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2138620612716 22.02651420405195),22.026514204051953,-102.21386206127163,0.0,0.0,0.0,0.0
134,894988c3457ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5097597101769 21.89481373072277),21.894813730722767,-102.5097597101769,0.0,0.0,0.0,0.0
135,894988d91cfffff,2807.1395,2706.5505,5505.0735,0.0,0.0,POINT (-102.353567275689 21.88947691601986),21.889476916019856,-102.35356727568902,3672.9211666666665,46.3998645660112,48.12431640122748,94.37646362997377
136,89498eaabb3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1896615086643 21.69243580197122),21.69243580197122,-102.1896615086643,0.0,0.0,0.0,0.0
137,89498e275c7ffff,6511.80075,6429.46575,10492.47175,0.0,0.0,POINT (-102.2056586899846 22.04297087984078),22.04297087984078,-102.2056586899846,7811.2460833333325,110.22382181001525,111.63533541341654,179.87813941129073
138,89498e3268bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1048231471056 21.76724848284089),21.767248482840895,-102.10482314710556,0.0,0.0,0.0,0.0
139,89498ea188fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2536216872526 21.66211184994454),21.662111849944537,-102.25362168725259,0.0,0.0,0.0,0.0
140,894988da347ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4257888634941 21.84262135956687),21.84262135956687,-102.42578886349413,0.0,0.0,0.0,0.0
141,89498ea884bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1405554464474 21.73267865915573),21.73267865915573,-102.14055544644738,0.0,0.0,0.0,0.0
142,894988d1d0fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.565205528447 21.85500035375268),21.85500035375268,-102.565205528447,0.0,0.0,0.0,0.0
143,89498ea429bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4021039489086 21.70637386668196),21.70637386668196,-102.40210394890856,0.0,0.0,0.0,0.0
144,89498ea7663ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3603528171192 21.64934460647988),21.649344606479882,-102.36035281711919,0.0,0.0,0.0,0.0
145,89498e34993ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3067028543496 21.99706565231567),21.99706565231567,-102.30670285434957,0.0,0.0,0.0,0.0
146,894988d928bffff,494.575,634.2922307692309,1057.217,419.0588235294119,188.88235294117646,POINT (-102.3159251724956 21.88265583240733),21.88265583240733,-102.31592517249558,728.6947435897437,10.874016059543482,8.478767722137457,18.12444497779911
147,89498ead2a3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1788575711193 21.79117291550894),21.791172915508945,-102.17885757111934,0.0,0.0,0.0,0.0
148,89498eae09bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2900991731604 21.70837564250473),21.708375642504734,-102.29009917316039,0.0,0.0,0.0,0.0
